text,target
러시아 신문 김정은푸워 25일 극동연방대서,4
인천대 학부모 원탁토론회 … 교육활동 참여로 학교 건강 앞장,2
네이버랩퀄컴테크놀 로보틱스스스 등에 기술협력,0
그래픽 신종코로나 관련 학교 현황,2
마에다 3이닝 무실점 … MLB 다저스 애리조나 완파,5
美 캘리포니아 총격범 소셜미디어서 백인우월주의 담은 책 권유,4
케이저축크 418억 전환신주로 유증 … 신규 주주사 영입,1
글래혁신위원회 중앙추진본부 혁신 우수사례집 발간,2
게시판 L유 스타필드 하남 · 고양에서 유오지지 · 유tv 체험2,0
페이코 매달 기념일 챙기세요 … 모바일 기프트샵 출시,1
알자지스 이란 폭발물수거 美 영상 사건 10시간 뒤 촬영,4
문 대통령 진전상황 따라 한미미 3국 정상회담으로 넘어갈수도속보,6
갤럭시노트FE 오늘 출시 지원금 받으면 최저 41만9천원,0
쌍용차 티볼리 에어 외관 영상 공개,2
셀러 크리에이터 넘처나는 시대 … 셀러브 너세케 생겨나고 자산되는가,2
경기도 초교 10 중 9곳곳 1∼2학년 교사 4일 이상 등교,2
달라진 아파트 청약시장 … 통장 아끼고 무 주택 노린다,0
보세상품 도매시장 서울국제트래블마트,3
리비아 무장단체에 납치됐던 튀니지군 14명 풀려나,4
하반기 스마트폰 대전 … 삼성 시동 애플 · 샤오미 · 구글 대기,0
시민축구팀 28일 안산전에 어묵바 1천개 쏜다,5
ML슈퍼스타 하퍼 초m 초대형 홈런 … 첫 안타 신고,5
위안부 합의안 찬반 투표 결과는,6
부동산 순자격 현실화율 로드맵 … 고가보다 저가가 더 오른다종합,1
네이마르 PSG와 계약 완료 … 역대 6천억 가장 비싼 선수 . . .,5
포백서 빛난 손흥민 선발 출전 희망 봤다,5
존재란 무엇인가 … 이 어려운 물음에 답한 묵직한 철학서들,3
창작연지컬 비상 제작발표 및 홍보대사 위촉식,3
여야 예결위 소위 속 검찰 예산 독립 공방,6
금융위 초대 금융소자자국장에 최준우 국장,1
음성 · 충주 7개교 등교중지 … 이천 코로나19 집단감염 영향,2
우리금융 하이자산운용 인수전 참여 … 첫 MA 성과 올릴나,1
눈물 쏟 문경은은 첫 때 우승하고도 안 울었는데 …,0
삼성 갤노트9 유럽 6개국 소비자연맹연맹 평가서 1위,0
전문가처럼 고품질 음원 즐긴다 LG V30 오디오 차별화,0
전국 맑고 포근한 가을 … 강원 영동 오후부터,3
클럽 유사업소 특별점과 나왔습니다,2
근무환경 개선 인천경찰청 직장협의회 개소식,2
靑 대통녕 이란 방문때 피료하면 총니 주재회의 개최,6
SKT 1분기 매출 · 영업익 동반 감소 … 전망치 하회종합,1
아태지역 5G 최고경영체 회의,0
김정은 위원장 농구교류 제의에 방열해 경평농구 역사 잇자,6
최우수 경영 국내 제조사에 삼성전자 … 2위는 KT통신,1
SK텔레콤 30만대대 대화면 스마트폰 갤럭시 와이드2 출시,0
노사정 대표자 협약식 진행하는 정세균 총리,6
日 롤 전사 기술 상용화 … 기계연구원 연구소 기업 설립,0
한국 액상 전자담 1천540억원 수입 … 작년 대비 5배배 급증,1
촛불 3년 . . . 사회불평등 해소야,2
갤럭시S8 견제화 빨간색 아이폰7 … 내일 국내 출시,0
더민주 현역 통과한 현역 추가평가 … 물갈이폭 커질듯,6
휴대전화 구매 순결 9월 15일 이후로 … 교체수요 증가종합,1
2강 구도를 깨다 한화 4연승 행진 … 3천658일 만에 . . .,5
게시판 과기정통부 · 서울시 6∼7일 1인 웅변대전 첫 개최,2
佛 탈레반과 평화협상 재개 선언 미군 8천600명으로 증강종합,4
레알 마드리드 16세 브라질 유망주 영입에 560억원 지급,4
송명섭 다음 시즌 주장이요 내 배구에만 집중할래요,5
… 주파수 경매 기싸움 최장 8일 걸릴 듯,1
IoT · 신약 · 로봇 · 드론 등 정부 투자 집중,0
北 사법끼과 닌궈뉴치 방지 조처 … 美 인권제재 여파,6
정동영 대표 탄소법 · 금융중중지 민주당 스스로 걷어찼다,6
9분만에 완판 스마트스피커 카카오미니 28일 판매 재개,4
최강 독일 멕시코에 패배 … 신태용호는 16강행 먹구름,5
남부지방부터 봄비 소식에 한낮 고온현상 주춤,3
삼성 갤S8 vs전자 G6 … 소비자 고민 깊어진다,0
바이러스 검출 · 면역검사 방울 없이 동시에 … 검사 효율↑,0
청소년 도박의 뒤끝② 못 갚으면 온라인 도박해 해외로 보내 감금 · 폭행,2
DB 두경테 버튼 이런 외국인 선수는 처음이야,5
여야 3당 원내대표 회동 … 쟁점법안 논의종합,6
재난재난 때 타사 통신망으로 전화 · 인터넷 쓴다,0
고향 제천에서 김장한 서울 50대 확진 … 고교생 등 가족 5명 격리,2
핑크퐁부터 신데렐라까지 … 가정의 달 공연,3
여자농구 KB국민L 정규리그 우승 놓고 대접전,5
문화생활 즐기면 도서,3
항생제 무력화 효소 분석 성공 … 내성균 해결 실마리,0
KT 융프존카운뜰 스윙차세 입체촬영 5G 스마트골프장 구축,0
방북 북한 고위급대표단 단장에 김영 … 9∼11일 방남남,6
문대통녕 마중 나온 부칸 주민들들 악쑤하며 손 드러,6
브뤼셀 공항 · 지하철역 동시다발 자폭테 총격 · 폭발로 27명 사망종합,4
美 유대인들의 만우절 장난 … 코미 대선출마 톰 브래디 은퇴,4
노동부 공공가부 국민취업지원제도 관련 업무협약식,2
기자간담회 갖는 박정호 SK텔레콤 사장,2
터키 벨기에서 IS 포로 2명 송환,4
KT 26개 글로벌기업 참여 개방형 광대G 네트워크 표준 도입,0
소말리아 수도서 또 폭탄 테러 … 최소 10명 사망,4
리비아 난민구금시설 공습에 40 사망 · 80명명 부상로이터,4
공연공식 런던심포니 트럼펫 수석 내한 外,3
… 문 대통령 멕시코전 태극전사들 응원나선다,5
진갑 장관 양성평등 미디어상 시상식 축사,3
☞ 클래식 아는 척하기 · 쇼팽을 찾아서,3
아프리카 말리서 구니 니시보명 피살 … 이슬람 무장세력 테러 추정,4
러시아 월드컵 결승전 티켓 72만원 … 4년 전보다 22만원↑,5
올겨울 들어 가장 춥다 … 서울 8 . 9 · 대관령 22 . 8도도,3
게시판 NH농협금융주 경영협약 체결,1
한투증권 日 백색국가 제외로 한은 기준금리도 내릴 듯,1
5 · 18 망언 계기로 왜곡시 형사처벌 등 법안 발의 잇따라,2
터키 정부군 시리아 쿠르드 공격 본격화 … 지상 작전도 개시종합,4
스위스 서비스 카네카 금지법안 마련 … 처벌조항 삭제,4
화성용의자 소환조사 사흘째 소환표 … 진술분석 등 주력,2
SNS돋보기 검저 탈세 백태 … 슬픈 한국의 현실,2
이란 6개 은행 통합 추진 … 금융영역서 군부 영향력 축소 시도,4
예결결 5조8천300억 추경안 타결 … 저녁과 처리 예상,1
우주호텔은 이런다 … NASA 우주정거장에 활동공간 설치,0
靑 김정은 답 안 여러 상황 고려돼야 … 재촉할 의사 없다종합2보,6
국민의당 대구시 시립희망원 인권침해 진상조사단 구성,6
오직 동네서점에서만 파는 책 … 기대 이상 뜨거운 반응,3
교황 이슬람 발상지서 첫 미사 집전 … 17만명 깃발집,4
美 대선 티비토론 진행자느 너디에 홀트 존재가 출연,4
… 마크롱 브렉시트 합의안 재협상은 없다,4
朴 대통령 북핵 실질대비책 마련 … 北 정권자멸 응징종합,0
서울 강동구 초 · 중학교 4명 확진 … 어린이집 1곳 폐쇄,2
여자배구 트라이아웃 화기애애 한국어학원 다닐 수,5
GS오공 건국홈쇼핑쇼핑 제휴 … 중소기업 판로 확대,1
올림픽 기록 확인하는 북한 최명남,5
증시신상에 유안타증권 조기상환형 ELS 등 3종 공모,1
장석주 시인 사랑은 생명 이야기로 잉태되는 순간,3
한미 대북 핵보침조약 맺거나 美 전술핵 재배치 검토해야종합,6
北 김기남 대북확성기 방송 비난 … 北 접경에로 몰아간다,6
한국투자리 내달 정책 불확실성 해소,1
대통령 사이에도 개헌 민감,6
이란에서 열린 혁명수드대 테러조직 지정 미국 규탄 집회,4
… 문경은 감동 마지마게 김선형 교체 안 한 거시 주효,5
"언론재단 바르게 읽고 , 듣는 문화 전략 수립",3
거리에서 노래하던 베네수엘라 청년에게 찾아온 기적,3
삼성라이온즈 전국재해구산업협회에 2천만원 증여,5
개성공단 중단 중단발표에서 철수까지 … 긴박했던 29시간,6
SKT 이동통신 · 신사업 뿌냐로 이원화 … 박성호 사장 유임,2
대신증권 한국콜마 CJ헬스케어 인수로 시너지 … 투자의견↑,1
앞으로 6년간 국내 데이터 트래픽 10배 급증 예상,1
삼화페인공공업 주당 300원 현금배당,1
시위 참여 · 묵인했다가 체포된 홍콩 교사 80명 억류,4
프로농구 경기서 팔꿈치 가격 하승진에 벌금 100만원,5
게시판 NST 출연연 우수연구원 기술연장제 개선 토론회,2
헤인즈 25 SK ·바일프스 30점점 삼성 나란히 연 . . .,5
신간 블록체인혁명 2030 · 남자의 고독사,3
양양 서피스에서 오지 액비티티 체험해요,0
초등생 15명 사망 인천 축구클럽 승합차 운전자 구속,2
카드뉴스 인공지능 쇼크 인간을 두렵게 한,0
영화 5천편 내려받아도 끄떡 없다 … 삼성 신형 SSD 출시,0
퇴임앞둔 ECB 드라기 부양책 긍정적 경험 … 여전히 필요종합,4
나태주 너를 먼저 생각한다 … 미투 나올 일 없겠죠,2
롯데는 왜 살생 명단 올랐나 … 검찰 면세점 비리 수사 초점,2
LG G6 출시 첫 주말 설 대목 맞은 신도림 테크노마트,1
우상호 민정수석에 집권당 전체가 쩔쩔 매 … 협치 가능하겠나,6
연휴 이틀째 비오고 쌀쌀한 날씨 … 도심 평소보다 한산,3
식당 등 자영업자 21 % 한달 매출 100만원도 안된다,1
위대한 미술과 귀스타브 도레는 …,3
靑 美 북한산 석탄문제 대응 클레임 無 … 韓 정부 신뢰 밝혀,6
광주 유 · 초 · 중 · 고교 12일부터 등교수업 확대,2
킹덤 시즌2 스틸영상 공개 … 햇빛 아래 선 좀비,3
송영무 국방장관 리드 美 상원의원 면담 … 북핵공조 강조,6
봄밤에 돌담길걷 시간여행 … 11∼12일 정동야행,3
북한 프로축구리그아 北 한광성은 지정학적 그물을 피할 수 있을까,5
더민주 · 국민의 차기 광주시당당 위원장 누가 맡나,6
신간 내가 사랑한 백제 · 동아시아 근현대사의사,3
복귀한 황재균 투런포로 KBO리그 첫 홈런 신고,5
北 주민탈피 외교 총력전 … 최태복 베트남 · 라오스 방문,6
中 한중FTA 협상서 네거티브 리스트 첫 논의 … 개방성 강조,4
골든스테이트 원정 경기 첫승 … 4년 연속 챔피언결정전,5
전북 강한 바람에 한파 절정 … 장수 영하 14 . 8도,3
대한축구협회 12일 바자회 개최 … 이용 · 문선민 팬사인회,5
기계가 스스로 학습하는 머신러닝 … 새로운 기술 기초,0
靑 北 대남테러 현실화 가능성 … 테러방지법 처리 촉구,6
근로시간 단축으로 퇴직금 수령액 감소 시 중간정정 가능,1
방심위 3기 위원 임기 다음 달 만료 … 업무 공백,2
한국 남자배구 안방도 호주에 무릎 … VNL서서 10연패,5
국립중앙박물 올해 佛 장식박물관관 전시는 작년과 무관한,3
우미 · 제일 · 서한건설 세종 · 인천에 공공지원 민간 행복대 건설,1
2024 출퇴근용 드론 · 2029년년 잠수가능 무인비행기,0
고압 · 극가온 고체 금속 수소 만들어 … 10년만에 현실화종합,0
터키 에르도안 美 제재에도 변지 않을 것,4
롯데 레일브론트 KBO리그 첫 승 … 두산 린드블럼의 5연승,5
오호레 투자여랴 기버네도 은행이고 정채기다,1
대전 · 충남 강추위 이어져 … 한파주이보 확때,3
그리스 아테네에 이슬람 꽁이 니슬람사원 … 구월 개장 예정,4
제15 해킹방어대회회 대상에 올가미팀,0
대통령 파면과 함께 광화문광장텐텐트도 해체,6
스트레스 없이 못사는 대한민국 … 60대 10 % 가 중독위험,0
KT 배터리 절감 기술 경품 이벤트 … 1등에 승용차,0
빚 3 . 5 더 늘린 내년예산에 국가채무 959조조 … 전년 대비 47 . 3 %,1
서 련휴 에 녀행 강원권 춘천 나미섬 흥겨운 길길 한 바퀴,3
스페인 무비뷰 활용 합법 입국자 망명신청 급증 … 베네수 출신 배로,4
월드컵 심판이 눈감는 반칙 휘슬 … 더 안타까운 태극전 . . .,5
북한 과학종합대학 국제학술토론회 평양 개최,6
KT 5G 업링크 커버리지 넓히고 속도 향상시는 기술 개발,0
한국방보위원회 2018 가을시즌 외국인 관광객 환대주간 운영,2
경남 진주 · 사천에 항공우주특화 국가산업단지 본격 추진,2
대전교육청 어린이 교통안전 야간플릿 배부,2
인도 프리미엄 스마트폰 시장 잡아라 … 삼성 · 애플 · 샤오미 한판,0
가짜뉴스 사회 피해액 배상 언론 공적책임 강화 vs 입막음 수단종합,2
춘천 월드DJ페스티벌 성황 … 관광축제로 개발 착수,3
기성용 손흥민과 맞대결 … 카르바할 체제서 첫 시험대,5
서강대 학보사 전면 부분발행 … 재단 기획기사 발행 거부 항의,2
손안의 포켓볼 까감을 아시나요 … 전국제시저대회 첫선,3
현대엔지니어링 동반성장위원회 출범 … 상생경영 본격화,1
GS건설 첫 뉴스테이 동탄레이크 텐이스 테라스 공급,1
中 북중 불가호동약 시진핑김정은 축전교환 공개꺼리는 김정은,4
삼성전자 스마트렌즈 외화 · 와인 인식 기능 도입,0
대한항공 주장 진성태 왼쪽 팔골 손상 … 2주 치료,5
원유철 민생경제법안 통과 후 선거법 처리,6
KBS 2010년 7으로 정직 노조간부 구제 확정 … 부당징계,2
분양 납사 늦어지는 나인 한남 하루 이자비용만 6억8천만원원,1
가는 해 아쉽고 이번 주말 … 주요 산 · 축제장마다 인파,3
바권순 누리보정 좀 소통하자는데 정부 예민한 바능종합뚜뚜,6
그리스서 중대선 전복 비극 … 쌍둥이 형제 · 아버지 등 3명 사망종합,4
러시아 신문 김정은 대통틴 25일 극동연방대서 정상회담종합,4
낮 평년기온 회복 … 중부지방 일부 오전부터부터 눈,3
KT파워텔 폴더형 LTE 무전기 라져 F2,0
금융위 올해 그림자 규제로 카드사 연간 7천50억원 손해,1
세기의 대국 알파 인간 한계치까지 밀고고 간 경기,0
